study_id,cell_id,block_id,model,family,stage,layout_id,within_block_order,form,physical_goal_sign,prompt_id,prompt,prompt_sha256,environment_seed,effective_policy_seed,action_cap,status,fixture_sha256,runtime_sha256,time_map_sha256
SGW-01,LAT-C18-D1-I-NEG,LAT-C18-D1,D1,LAT,C,LAT-C18,2,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262940,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C18-D1-C-POS,LAT-C18-D1,D1,LAT,C,LAT-C18,3,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262940,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C18-D1-D-POS,LAT-C18-D1,D1,LAT,C,LAT-C18,4,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262940,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C18-D1-I-POS,LAT-C18-D1,D1,LAT,C,LAT-C18,5,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262940,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C18-D1-C-NEG,LAT-C18-D1,D1,LAT,C,LAT-C18,6,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262940,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-N3-C-NEG,LAT-C19-N3,N3,LAT,C,LAT-C19,1,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262941,2026092419,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-N3-I-POS,LAT-C19-N3,N3,LAT,C,LAT-C19,2,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262941,2026092419,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-N3-D-POS,LAT-C19-N3,N3,LAT,C,LAT-C19,3,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262941,2026092419,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-N3-C-POS,LAT-C19-N3,N3,LAT,C,LAT-C19,4,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262941,2026092419,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-N3-I-NEG,LAT-C19-N3,N3,LAT,C,LAT-C19,5,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262941,2026092419,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-N3-D-NEG,LAT-C19-N3,N3,LAT,C,LAT-C19,6,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262941,2026092419,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-D1-C-NEG,LAT-C19-D1,D1,LAT,C,LAT-C19,1,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262941,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-D1-I-POS,LAT-C19-D1,D1,LAT,C,LAT-C19,2,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262941,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-D1-D-POS,LAT-C19-D1,D1,LAT,C,LAT-C19,3,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262941,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-D1-C-POS,LAT-C19-D1,D1,LAT,C,LAT-C19,4,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262941,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-D1-I-NEG,LAT-C19-D1,D1,LAT,C,LAT-C19,5,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262941,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C19-D1-D-NEG,LAT-C19-D1,D1,LAT,C,LAT-C19,6,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262941,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-N3-I-POS,LAT-C20-N3,N3,LAT,C,LAT-C20,1,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262942,2026092420,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-N3-D-POS,LAT-C20-N3,N3,LAT,C,LAT-C20,2,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262942,2026092420,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-N3-C-POS,LAT-C20-N3,N3,LAT,C,LAT-C20,3,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262942,2026092420,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-N3-I-NEG,LAT-C20-N3,N3,LAT,C,LAT-C20,4,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262942,2026092420,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-N3-D-NEG,LAT-C20-N3,N3,LAT,C,LAT-C20,5,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262942,2026092420,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-N3-C-NEG,LAT-C20-N3,N3,LAT,C,LAT-C20,6,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262942,2026092420,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-D1-I-POS,LAT-C20-D1,D1,LAT,C,LAT-C20,1,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262942,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-D1-D-POS,LAT-C20-D1,D1,LAT,C,LAT-C20,2,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262942,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-D1-C-POS,LAT-C20-D1,D1,LAT,C,LAT-C20,3,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262942,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-D1-I-NEG,LAT-C20-D1,D1,LAT,C,LAT-C20,4,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262942,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-D1-D-NEG,LAT-C20-D1,D1,LAT,C,LAT-C20,5,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262942,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C20-D1-C-NEG,LAT-C20-D1,D1,LAT,C,LAT-C20,6,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262942,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-N3-D-POS,LAT-C21-N3,N3,LAT,C,LAT-C21,1,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262943,2026092421,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-N3-C-POS,LAT-C21-N3,N3,LAT,C,LAT-C21,2,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262943,2026092421,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-N3-I-NEG,LAT-C21-N3,N3,LAT,C,LAT-C21,3,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262943,2026092421,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-N3-D-NEG,LAT-C21-N3,N3,LAT,C,LAT-C21,4,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262943,2026092421,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-N3-C-NEG,LAT-C21-N3,N3,LAT,C,LAT-C21,5,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262943,2026092421,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-N3-I-POS,LAT-C21-N3,N3,LAT,C,LAT-C21,6,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262943,2026092421,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-D1-D-POS,LAT-C21-D1,D1,LAT,C,LAT-C21,1,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262943,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-D1-C-POS,LAT-C21-D1,D1,LAT,C,LAT-C21,2,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262943,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-D1-I-NEG,LAT-C21-D1,D1,LAT,C,LAT-C21,3,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262943,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-D1-D-NEG,LAT-C21-D1,D1,LAT,C,LAT-C21,4,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262943,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-D1-C-NEG,LAT-C21-D1,D1,LAT,C,LAT-C21,5,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262943,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C21-D1-I-POS,LAT-C21-D1,D1,LAT,C,LAT-C21,6,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262943,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-N3-C-POS,LAT-C22-N3,N3,LAT,C,LAT-C22,1,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262944,2026092422,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-N3-I-NEG,LAT-C22-N3,N3,LAT,C,LAT-C22,2,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262944,2026092422,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-N3-D-NEG,LAT-C22-N3,N3,LAT,C,LAT-C22,3,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262944,2026092422,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-N3-C-NEG,LAT-C22-N3,N3,LAT,C,LAT-C22,4,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262944,2026092422,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-N3-I-POS,LAT-C22-N3,N3,LAT,C,LAT-C22,5,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262944,2026092422,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-N3-D-POS,LAT-C22-N3,N3,LAT,C,LAT-C22,6,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262944,2026092422,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-D1-C-POS,LAT-C22-D1,D1,LAT,C,LAT-C22,1,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262944,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-D1-I-NEG,LAT-C22-D1,D1,LAT,C,LAT-C22,2,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262944,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-D1-D-NEG,LAT-C22-D1,D1,LAT,C,LAT-C22,3,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262944,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-D1-C-NEG,LAT-C22-D1,D1,LAT,C,LAT-C22,4,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262944,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-D1-I-POS,LAT-C22-D1,D1,LAT,C,LAT-C22,5,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262944,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C22-D1-D-POS,LAT-C22-D1,D1,LAT,C,LAT-C22,6,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262944,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-N3-I-NEG,LAT-C23-N3,N3,LAT,C,LAT-C23,1,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262945,2026092423,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-N3-D-NEG,LAT-C23-N3,N3,LAT,C,LAT-C23,2,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262945,2026092423,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-N3-C-NEG,LAT-C23-N3,N3,LAT,C,LAT-C23,3,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262945,2026092423,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-N3-I-POS,LAT-C23-N3,N3,LAT,C,LAT-C23,4,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262945,2026092423,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-N3-D-POS,LAT-C23-N3,N3,LAT,C,LAT-C23,5,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262945,2026092423,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-N3-C-POS,LAT-C23-N3,N3,LAT,C,LAT-C23,6,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262945,2026092423,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-D1-I-NEG,LAT-C23-D1,D1,LAT,C,LAT-C23,1,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262945,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-D1-D-NEG,LAT-C23-D1,D1,LAT,C,LAT-C23,2,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262945,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-D1-C-NEG,LAT-C23-D1,D1,LAT,C,LAT-C23,3,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262945,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-D1-I-POS,LAT-C23-D1,D1,LAT,C,LAT-C23,4,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262945,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-D1-D-POS,LAT-C23-D1,D1,LAT,C,LAT-C23,5,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262945,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C23-D1-C-POS,LAT-C23-D1,D1,LAT,C,LAT-C23,6,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262945,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-N3-D-NEG,LAT-C24-N3,N3,LAT,C,LAT-C24,1,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262946,2026092424,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-N3-C-NEG,LAT-C24-N3,N3,LAT,C,LAT-C24,2,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262946,2026092424,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-N3-I-POS,LAT-C24-N3,N3,LAT,C,LAT-C24,3,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262946,2026092424,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-N3-D-POS,LAT-C24-N3,N3,LAT,C,LAT-C24,4,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262946,2026092424,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-N3-C-POS,LAT-C24-N3,N3,LAT,C,LAT-C24,5,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262946,2026092424,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-N3-I-NEG,LAT-C24-N3,N3,LAT,C,LAT-C24,6,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262946,2026092424,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-D1-D-NEG,LAT-C24-D1,D1,LAT,C,LAT-C24,1,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262946,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-D1-C-NEG,LAT-C24-D1,D1,LAT,C,LAT-C24,2,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262946,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-D1-I-POS,LAT-C24-D1,D1,LAT,C,LAT-C24,3,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262946,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-D1-D-POS,LAT-C24-D1,D1,LAT,C,LAT-C24,4,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262946,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-D1-C-POS,LAT-C24-D1,D1,LAT,C,LAT-C24,5,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262946,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C24-D1-I-NEG,LAT-C24-D1,D1,LAT,C,LAT-C24,6,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262946,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,HEIGHT-P01-N3-I-NEG,HEIGHT-P01-N3,N3,HEIGHT,P,HEIGHT-P01,1,I,-1,HEIGHT-I-NEG,Place the Rubik's cube so that the bowl is higher than the Rubik's cube.,1779ad079338c6022e6dfbe58871c8a43d2602e38cabc5dab49c80d9b01feb36,20270923,2026093201,450,PLANNED_NOT_RELEASED,,,
SGW-01,HEIGHT-P01-N3-C-NEG,HEIGHT-P01-N3,N3,HEIGHT,P,HEIGHT-P01,2,C,-1,HEIGHT-C-NEG,Place the Rubik's cube so that the Rubik's cube is lower than the bowl.,335b224a7fea8536bce4e16df660317baf2116e3d334982b7309d9917f538828,20270923,2026093201,450,PLANNED_NOT_RELEASED,,,
SGW-01,HEIGHT-P01-N3-D-POS,HEIGHT-P01-N3,N3,HEIGHT,P,HEIGHT-P01,3,D,1,HEIGHT-D-POS,Put the Rubik's cube higher than the bowl.,ce9ebbce2f97fc882431671fabdcabe285d4f778a18a6ce8ec9e401ace889aa0,20270923,2026093201,450,PLANNED_NOT_RELEASED,,,
SGW-01,HEIGHT-P01-N3-I-POS,HEIGHT-P01-N3,N3,HEIGHT,P,HEIGHT-P01,4,I,1,HEIGHT-I-POS,Place the Rubik's cube so that the bowl is lower than the Rubik's cube.,dc035ef9c00f5068092a80105a9c0ef3d77c103df7a1bb0c245a032d09d1014f,20270923,2026093201,450,PLANNED_NOT_RELEASED,,,
SGW-01,HEIGHT-P01-N3-D-NEG,HEIGHT-P01-N3,N3,HEIGHT,P,HEIGHT-P01,5,D,-1,HEIGHT-D-NEG,Put the Rubik's cube lower than the bowl.,2b2abd622acedd6dbf8622f31eb83c95afc00f352cbe145da1d4ddaecbc874ec,20270923,2026093201,450,PLANNED_NOT_RELEASED,,,
SGW-01,HEIGHT-P01-N3-C-POS,HEIGHT-P01-N3,N3,HEIGHT,P,HEIGHT-P01,6,C,1,HEIGHT-C-POS,Place the Rubik's cube so that the Rubik's cube is higher than the bowl.,8e59d9145045e26dc9e4ee93a2bc9883b80326f7210b50ba3fd05121c6770b92,20270923,2026093201,450,PLANNED_NOT_RELEASED,,,
SGW-01,HEIGHT-P01-D1-I-NEG,HEIGHT-P01-D1,D1,HEIGHT,P,HEIGHT-P01,1,I,-1,HEIGHT-I-NEG,Place the Rubik's cube so that the bowl is higher than the Rubik's cube.,1779ad079338c6022e6dfbe58871c8a43d2602e38cabc5dab49c80d9b01feb36,20270923,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,HEIGHT-P01-D1-C-NEG,HEIGHT-P01-D1,D1,HEIGHT,P,HEIGHT-P01,2,C,-1,HEIGHT-C-NEG,Place the Rubik's cube so that the Rubik's cube is lower than the bowl.,335b224a7fea8536bce4e16df660317baf2116e3d334982b7309d9917f538828,20270923,1140,450,PLANNED_NOT_RELEASED,,,
